User_ID,Age,Gender,City,Profession,Monthly_Income_PKR,Account_Type,Account_Age_Years
USER_5182,59,Male,Islamabad,Freelancer,82000,Savings,14.9
USER_5183,30,Female,Karachi,Teacher,92000,Salary,4.5
USER_5184,23,Male,Rawalpindi,Business Owner,167000,Savings,5.3
USER_5185,64,Female,Quetta,Freelancer,239000,Salary,4.1
USER_5186,63,Female,Faisalabad,Housewife,0,Current,7.2
USER_5187,64,Male,Multan,Government Employee,100000,Current,2.4
USER_5188,55,Female,Lahore,Retired,84000,Current,3.6
USER_5189,70,Female,Rawalpindi,Salaried Employee,122000,Current,0.6
USER_5190,34,Female,Quetta,Retired,84000,Current,6
USER_5191,27,Male,Multan,Driver,52000,Salary,10.1
USER_5192,51,Male,Quetta,Student,35000,Savings,8.1
USER_5193,33,Female,Rawalpindi,Student,24000,Salary,8
USER_5194,52,Female,Hyderabad,Shopkeeper,187000,Salary,7.7
USER_5195,57,Female,Faisalabad,Engineer,265000,Savings,7.5
USER_5196,64,Female,Sialkot,Engineer,271000,Current,5.4
USER_5197,32,Female,Rawalpindi,Housewife,25000,Current,13.5
USER_5198,68,Female,Sialkot,Driver,35000,Salary,10.7
USER_5199,35,Female,Faisalabad,Housewife,0,Salary,9.7
USER_5200,42,Male,Hyderabad,Shopkeeper,165000,Savings,12.7
USER_5201,25,Female,Hyderabad,Teacher,82000,Savings,4.4
USER_5202,40,Female,Lahore,Engineer,288000,Current,5
USER_5203,57,Female,Peshawar,Business Owner,778000,Current,3.9
USER_5204,18,Male,Sialkot,Government Employee,106000,Salary,7.8
USER_5205,21,Male,Hyderabad,Government Employee,170000,Savings,1.7
USER_5206,38,Female,Islamabad,Salaried Employee,107000,Savings,2.3
USER_5207,66,Male,Faisalabad,Driver,50000,Savings,7.5
USER_5208,53,Male,Sialkot,Driver,47000,Current,6.8
USER_5209,21,Male,Quetta,Student,19000,Savings,12
USER_5210,37,Male,Lahore,Engineer,177000,Current,11.3
USER_5211,68,Female,Hyderabad,Retired,94000,Savings,14
USER_5212,34,Female,Hyderabad,Student,21000,Savings,9
USER_5213,20,Female,Peshawar,Teacher,109000,Current,9.7
USER_5214,49,Male,Karachi,Driver,41000,Salary,3.5
USER_5215,68,Female,Sialkot,Freelancer,103000,Savings,9.2
USER_5216,63,Female,Hyderabad,Shopkeeper,244000,Salary,2.7
USER_5217,41,Female,Islamabad,Housewife,15000,Current,11
USER_5218,60,Male,Quetta,Government Employee,173000,Savings,10.3
USER_5219,39,Female,Quetta,Salaried Employee,82000,Savings,6.1
USER_5220,34,Male,Sialkot,Engineer,224000,Current,9.8
USER_5221,36,Female,Karachi,Shopkeeper,227000,Salary,11.8
USER_5222,48,Female,Lahore,Driver,56000,Salary,10.6
USER_5223,56,Male,Peshawar,Shopkeeper,178000,Current,1.5
USER_5224,61,Female,Faisalabad,Housewife,10000,Salary,11.8
USER_5225,31,Male,Hyderabad,Teacher,101000,Salary,3.1
USER_5226,66,Male,Quetta,Driver,41000,Salary,8.8
USER_5227,46,Female,Hyderabad,Engineer,219000,Current,8.9
USER_5228,48,Male,Multan,Engineer,199000,Salary,9.4
USER_5230,68,Male,Faisalabad,Government Employee,160000,Current,8.3
USER_5231,49,Male,Multan,Doctor,496000,Savings,14.3
USER_5232,18,Female,Sialkot,Student,26000,Current,14.2
USER_5233,33,Female,Lahore,Engineer,175000,Current,9.1
USER_5234,25,Female,Karachi,Housewife,0,Current,9.8
USER_5235,47,Male,Faisalabad,Freelancer,208000,Savings,10.1
USER_5236,34,Female,Islamabad,Salaried Employee,116000,Current,7.3
USER_5237,39,Female,Faisalabad,Housewife,5000,Current,4.4
USER_5238,58,Female,Faisalabad,Housewife,20000,Salary,5.3
USER_5239,41,Female,Rawalpindi,Freelancer,235000,Savings,3.9
USER_5240,52,Female,Multan,Engineer,265000,Savings,12.6
USER_5241,65,Female,Peshawar,Retired,70000,Current,5.8
USER_5242,24,Female,Hyderabad,Student,15000,Salary,11.7
USER_5243,58,Male,Rawalpindi,Doctor,288000,Savings,3.6
USER_5244,59,Female,Peshawar,Student,20000,Savings,7.2
USER_5245,43,Female,Lahore,Teacher,108000,Current,10.2
USER_5246,64,Female,Faisalabad,Housewife,15000,Salary,5.1
USER_5247,20,Male,Peshawar,Teacher,84000,Salary,11.6
USER_5248,25,Female,Karachi,Government Employee,140000,Current,2
USER_5249,47,Female,Sialkot,Driver,31000,Salary,12.8
USER_5250,46,Male,Hyderabad,Shopkeeper,230000,Salary,4.4
USER_5251,49,Female,Sialkot,Salaried Employee,139000,Current,5.1
USER_5252,43,Male,Lahore,Retired,78000,Salary,12.3
USER_5253,60,Female,Peshawar,Doctor,555000,Savings,5.6
USER_5254,68,Female,Peshawar,Government Employee,108000,Salary,12
USER_5255,51,Female,Karachi,Shopkeeper,95000,Current,2.4
USER_5256,52,Female,Faisalabad,Housewife,5000,Savings,12.1
USER_5257,66,Male,Sialkot,Student,12000,Current,3.2
USER_5258,47,Female,Islamabad,Shopkeeper,247000,Current,14.6
USER_5259,45,Female,Rawalpindi,Engineer,246000,Salary,11.7
USER_5260,44,Female,Lahore,Retired,65000,Salary,14.5
USER_5261,63,Male,Karachi,Shopkeeper,140000,Current,11.7
USER_5262,41,Male,Hyderabad,Student,27000,Savings,14.6
USER_5263,29,Female,Rawalpindi,Retired,92000,Salary,14.2
USER_5264,67,Male,Islamabad,Business Owner,951000,Salary,6.2
USER_5265,24,Male,Islamabad,Driver,34000,Savings,12.1
USER_5266,22,Female,Islamabad,Engineer,162000,Current,1.7
USER_5267,55,Female,Quetta,Freelancer,147000,Current,12.2
USER_5268,43,Female,Peshawar,Teacher,101000,Salary,4.5
USER_5269,62,Male,Islamabad,Engineer,300000,Current,4.6
USER_5270,25,Male,Quetta,Driver,58000,Salary,5.5
USER_5271,42,Female,Rawalpindi,Business Owner,169000,Salary,5.4
USER_5272,31,Male,Sialkot,Government Employee,118000,Salary,6.7
USER_5273,67,Male,Quetta,Teacher,116000,Current,14.1
USER_5274,42,Male,Islamabad,Student,12000,Current,10.1
USER_5275,30,Male,Multan,Teacher,64000,Savings,2.1
USER_5276,28,Male,Hyderabad,Student,16000,Savings,7.9
USER_5277,36,Female,Peshawar,Student,34000,Salary,0.7
USER_5278,60,Female,Hyderabad,Housewife,5000,Current,6
USER_5279,56,Female,Karachi,Shopkeeper,190000,Salary,7.5
USER_5280,58,Female,Islamabad,Housewife,25000,Savings,1.1
USER_5281,51,Female,Quetta,Student,32000,Current,2
USER_5282,70,Male,Karachi,Government Employee,176000,Salary,2.8
USER_5283,59,Female,Hyderabad,Teacher,100000,Current,7.3
USER_5284,55,Male,Hyderabad,Student,21000,Salary,13.6
USER_5285,56,Male,Hyderabad,Teacher,112000,Salary,1
USER_5286,64,Female,Karachi,Government Employee,99000,Savings,5.4
USER_5287,25,Female,Karachi,Housewife,0,Salary,13
USER_5288,54,Male,Rawalpindi,Doctor,486000,Savings,8.9
USER_5289,18,Female,Faisalabad,Salaried Employee,85000,Current,13.9
USER_5290,56,Male,Hyderabad,Retired,48000,Current,14.3
USER_5291,68,Male,Islamabad,Salaried Employee,85000,Current,8.8
USER_5292,53,Female,Multan,Teacher,94000,Savings,2.6
USER_5293,32,Male,Multan,Business Owner,392000,Salary,12.5
USER_5294,61,Male,Karachi,Doctor,390000,Current,4
USER_5295,23,Female,Faisalabad,Engineer,187000,Current,8.8
USER_5296,63,Female,Lahore,Student,39000,Savings,11.1
USER_5297,21,Male,Islamabad,Business Owner,406000,Savings,1.8
USER_5298,41,Female,Sialkot,Freelancer,76000,Savings,5.4
USER_5299,47,Male,Peshawar,Shopkeeper,101000,Current,10.6
USER_5300,20,Female,Hyderabad,Business Owner,624000,Savings,13.5
USER_5301,22,Male,Faisalabad,Retired,80000,Savings,5.3
USER_5302,34,Male,Quetta,Freelancer,238000,Savings,4
USER_5303,53,Female,Lahore,Business Owner,626000,Current,7.1
USER_5304,45,Male,Karachi,Doctor,347000,Savings,5
USER_5305,63,Female,Rawalpindi,Housewife,25000,Savings,1.1
USER_5306,29,Female,Sialkot,Doctor,592000,Salary,11
USER_5307,66,Female,Faisalabad,Engineer,150000,Savings,4.9
USER_5308,52,Male,Sialkot,Teacher,106000,Current,11
USER_5309,25,Male,Multan,Doctor,210000,Current,12.8
USER_5310,48,Male,Peshawar,Freelancer,376000,Current,12.4
USER_5311,37,Female,Hyderabad,Housewife,0,Savings,1.2
USER_5312,48,Female,Faisalabad,Shopkeeper,175000,Current,10.3
USER_5313,44,Female,Peshawar,Salaried Employee,137000,Salary,12
USER_5314,28,Female,Sialkot,Government Employee,99000,Salary,5.4
USER_5315,19,Male,Sialkot,Student,30000,Salary,4.2
USER_5316,42,Female,Hyderabad,Student,38000,Current,6
USER_5317,64,Female,Hyderabad,Housewife,5000,Salary,2.4
USER_5318,68,Female,Karachi,Freelancer,302000,Current,13.4
USER_5319,56,Female,Peshawar,Student,35000,Salary,3.5
USER_5320,70,Female,Islamabad,Doctor,317000,Current,7.3
USER_5321,65,Female,Lahore,Driver,56000,Savings,1.3
USER_5322,66,Female,Multan,Housewife,0,Salary,9.2
USER_5323,29,Male,Hyderabad,Business Owner,835000,Savings,4.7
USER_5324,32,Male,Rawalpindi,Student,36000,Savings,3.6
USER_5325,32,Female,Faisalabad,Doctor,212000,Current,12.3
USER_5326,42,Female,Rawalpindi,Driver,30000,Current,9.4
USER_5327,26,Male,Multan,Shopkeeper,221000,Current,5.2
USER_5328,56,Female,Lahore,Salaried Employee,136000,Current,4
USER_5329,21,Male,Hyderabad,Teacher,77000,Salary,13.3
USER_5330,39,Female,Quetta,Shopkeeper,169000,Savings,2
USER_5331,58,Male,Faisalabad,Salaried Employee,117000,Current,14.5
USER_5332,51,Male,Multan,Government Employee,118000,Current,11.5
USER_5333,26,Female,Multan,Student,26000,Salary,13
USER_5334,53,Female,Quetta,Doctor,214000,Salary,3.1
USER_5335,64,Female,Islamabad,Housewife,5000,Savings,13.8
USER_5336,23,Female,Quetta,Doctor,417000,Savings,14.3
USER_5337,60,Male,Quetta,Shopkeeper,228000,Salary,11.8
USER_5338,51,Female,Rawalpindi,Retired,40000,Current,12.1
USER_5339,54,Female,Hyderabad,Salaried Employee,146000,Savings,7.4
USER_5340,54,Female,Faisalabad,Teacher,68000,Current,0.6
USER_5341,66,Male,Quetta,Business Owner,681000,Savings,7.3
USER_5342,38,Male,Karachi,Salaried Employee,139000,Current,5
USER_5343,23,Male,Karachi,Salaried Employee,91000,Salary,10.7
USER_5344,23,Female,Multan,Teacher,84000,Current,1.5
USER_5345,51,Female,Sialkot,Salaried Employee,79000,Savings,13.1
USER_5346,43,Female,Islamabad,Shopkeeper,164000,Salary,11.2
USER_5347,40,Male,Hyderabad,Driver,52000,Salary,7
USER_5348,28,Male,Rawalpindi,Retired,82000,Savings,7.5
USER_5349,36,Male,Rawalpindi,Student,29000,Current,7.9
USER_5350,27,Male,Quetta,Government Employee,112000,Salary,10.8
USER_5351,45,Male,Lahore,Teacher,82000,Current,14.7
USER_5352,32,Male,Hyderabad,Shopkeeper,100000,Current,11.3
USER_5353,39,Male,Sialkot,Driver,45000,Savings,1.9
USER_5354,64,Male,Sialkot,Doctor,460000,Salary,14.7
USER_5355,60,Male,Karachi,Freelancer,138000,Current,1.6
USER_5356,20,Male,Quetta,Salaried Employee,142000,Salary,11
USER_5357,33,Male,Islamabad,Freelancer,306000,Savings,12.6
USER_5358,59,Male,Peshawar,Freelancer,249000,Salary,2.8
USER_5359,39,Female,Multan,Housewife,0,Current,12.7
USER_5360,59,Female,Lahore,Teacher,99000,Savings,14.6
USER_5361,39,Female,Faisalabad,Retired,45000,Current,13.8
USER_5362,53,Female,Rawalpindi,Freelancer,286000,Savings,6.1
USER_5363,56,Male,Quetta,Business Owner,399000,Salary,1.5
USER_5364,59,Female,Peshawar,Government Employee,160000,Salary,6.8
USER_5365,48,Male,Faisalabad,Teacher,73000,Salary,4.9
USER_5366,39,Female,Sialkot,Shopkeeper,216000,Current,2.9
USER_5367,41,Female,Lahore,Engineer,226000,Salary,12.8
USER_5368,51,Male,Islamabad,Freelancer,370000,Savings,11.6
USER_5369,35,Male,Faisalabad,Salaried Employee,108000,Current,8.9
USER_5370,21,Male,Karachi,Freelancer,221000,Savings,9.2
USER_5371,62,Female,Peshawar,Government Employee,123000,Current,2.3
USER_5372,43,Female,Islamabad,Salaried Employee,118000,Current,9.1
USER_5373,32,Female,Sialkot,Government Employee,67000,Salary,11.5
USER_5374,35,Male,Lahore,Driver,41000,Savings,7.3
USER_5375,63,Male,Peshawar,Salaried Employee,94000,Current,5
USER_5376,34,Female,Multan,Doctor,500000,Savings,13.2
USER_5377,22,Female,Islamabad,Freelancer,187000,Savings,14.7
USER_5378,51,Female,Peshawar,Teacher,71000,Savings,8.8
USER_5379,33,Female,Sialkot,Doctor,559000,Current,13.7
USER_5380,68,Female,Lahore,Engineer,185000,Salary,0.8
USER_5381,28,Female,Islamabad,Retired,69000,Current,11.1
USER_5382,43,Female,Karachi,Student,34000,Savings,2.6
USER_5383,19,Male,Karachi,Doctor,358000,Current,6.4
USER_5384,37,Female,Islamabad,Shopkeeper,212000,Current,4.1
USER_5385,63,Female,Multan,Teacher,103000,Savings,10.9
USER_5386,29,Male,Lahore,Doctor,525000,Current,9.2
USER_5387,63,Male,Hyderabad,Shopkeeper,175000,Current,14.2
USER_5388,57,Male,Faisalabad,Government Employee,150000,Salary,6.3
USER_5389,35,Female,Rawalpindi,Retired,54000,Salary,5.5
USER_5390,48,Male,Multan,Shopkeeper,132000,Savings,12.5
USER_5391,24,Male,Rawalpindi,Student,26000,Savings,4.5
USER_5392,58,Male,Karachi,Salaried Employee,100000,Current,5
USER_5393,27,Female,Peshawar,Teacher,61000,Salary,8.8
USER_5394,30,Female,Islamabad,Student,18000,Savings,5.5
USER_5395,22,Female,Karachi,Salaried Employee,103000,Savings,5.2
USER_5396,49,Male,Multan,Engineer,205000,Salary,13
USER_5397,69,Female,Karachi,Teacher,70000,Savings,13.5
USER_5398,61,Female,Multan,Doctor,360000,Savings,1.6
USER_5399,28,Female,Multan,Housewife,0,Current,3.9
USER_5400,49,Female,Sialkot,Housewife,5000,Salary,14.6
USER_5401,19,Female,Rawalpindi,Retired,71000,Salary,14.4
USER_5402,57,Female,Lahore,Engineer,250000,Current,5.7
USER_5403,43,Female,Rawalpindi,Salaried Employee,137000,Salary,9.9
USER_5404,44,Male,Karachi,Doctor,263000,Salary,6.5
USER_5405,60,Female,Hyderabad,Government Employee,101000,Savings,0.6
USER_5406,47,Female,Lahore,Engineer,131000,Current,2.7
USER_5407,56,Female,Quetta,Engineer,295000,Salary,6.6
USER_5408,47,Male,Faisalabad,Government Employee,150000,Savings,10.5
USER_5409,19,Male,Sialkot,Student,14000,Savings,1.6
USER_5410,66,Female,Lahore,Student,34000,Savings,9.2
USER_5411,50,Male,Quetta,Freelancer,179000,Savings,4.6
USER_5412,60,Male,Hyderabad,Government Employee,133000,Salary,2.2
USER_5413,48,Female,Lahore,Business Owner,868000,Current,14
USER_5414,20,Female,Karachi,Driver,49000,Current,5.3
USER_5415,66,Male,Hyderabad,Shopkeeper,126000,Salary,1
USER_5416,27,Female,Islamabad,Student,34000,Salary,14.8
USER_5417,61,Female,Peshawar,Salaried Employee,95000,Current,3.6
USER_5418,36,Male,Peshawar,Business Owner,384000,Salary,11
USER_5419,52,Male,Karachi,Doctor,516000,Current,14.3
USER_5420,66,Female,Lahore,Driver,38000,Current,14.7
USER_5421,53,Male,Hyderabad,Shopkeeper,101000,Current,6.1
USER_5422,54,Male,Hyderabad,Doctor,476000,Salary,11
USER_5423,41,Male,Quetta,Engineer,249000,Savings,1.7
USER_5424,40,Female,Karachi,Engineer,295000,Salary,12
USER_5425,31,Female,Rawalpindi,Housewife,0,Salary,10
USER_5426,55,Male,Karachi,Retired,34000,Savings,5.6
USER_5427,45,Female,Rawalpindi,Government Employee,161000,Current,10.7
USER_5428,68,Male,Karachi,Driver,37000,Savings,6
USER_5429,53,Female,Lahore,Freelancer,154000,Current,2.1
USER_5430,53,Female,Islamabad,Student,38000,Savings,2.6
USER_5431,21,Male,Multan,Teacher,82000,Current,0.8
USER_5432,39,Female,Sialkot,Student,27000,Salary,10.9
USER_5433,54,Male,Sialkot,Shopkeeper,185000,Salary,7.1
USER_5434,50,Female,Islamabad,Teacher,85000,Savings,6.2
USER_5435,30,Female,Rawalpindi,Business Owner,380000,Salary,1.4
USER_5436,55,Male,Faisalabad,Government Employee,101000,Savings,9.4
USER_5437,32,Male,Peshawar,Retired,66000,Savings,6.8
USER_5438,54,Female,Multan,Teacher,87000,Current,2.7
USER_5439,49,Female,Multan,Housewife,20000,Savings,2.6
USER_5440,46,Female,Hyderabad,Student,10000,Savings,2.3
USER_5441,26,Male,Faisalabad,Student,22000,Current,11.3
USER_5442,24,Female,Multan,Housewife,15000,Salary,8.7
USER_5443,70,Female,Lahore,Business Owner,810000,Savings,11.7
USER_5444,18,Female,Lahore,Doctor,411000,Current,1.1
USER_5445,69,Male,Islamabad,Government Employee,136000,Savings,7.6
USER_5446,36,Female,Peshawar,Driver,50000,Savings,9
USER_5447,69,Female,Hyderabad,Housewife,15000,Savings,7.4
USER_5448,38,Female,Faisalabad,Teacher,70000,Savings,2.6
USER_5449,62,Male,Faisalabad,Business Owner,721000,Current,3.3
USER_5450,33,Female,Rawalpindi,Shopkeeper,100000,Current,5.8
USER_5451,22,Male,Quetta,Student,33000,Savings,6
USER_5452,58,Female,Faisalabad,Housewife,5000,Salary,8.8
USER_5453,42,Male,Karachi,Teacher,90000,Savings,13.2
USER_5454,65,Male,Lahore,Freelancer,393000,Savings,11.1
USER_5455,60,Male,Faisalabad,Retired,94000,Current,8.6
USER_5456,67,Female,Faisalabad,Housewife,0,Savings,4.3
USER_5457,23,Male,Lahore,Business Owner,259000,Savings,14.2
USER_5458,58,Male,Faisalabad,Student,21000,Savings,10.6
USER_5459,28,Female,Lahore,Shopkeeper,234000,Salary,0.5
USER_5460,46,Male,Quetta,Engineer,229000,Savings,8.8
USER_5461,68,Male,Hyderabad,Shopkeeper,106000,Current,10.1
USER_5462,47,Male,Lahore,Student,16000,Savings,4.3
USER_5463,66,Female,Faisalabad,Engineer,244000,Savings,14.2
USER_5464,47,Female,Peshawar,Freelancer,211000,Savings,7.1
USER_5465,19,Male,Rawalpindi,Shopkeeper,150000,Current,9.5
USER_5466,57,Female,Karachi,Freelancer,190000,Savings,9.3
USER_5467,32,Female,Sialkot,Teacher,66000,Savings,12.3
USER_5468,37,Male,Karachi,Doctor,209000,Savings,2.9
USER_5469,40,Male,Lahore,Retired,36000,Current,7.6
USER_5470,33,Female,Karachi,Housewife,0,Salary,9.2
USER_5471,39,Female,Hyderabad,Housewife,0,Current,3.8
USER_5472,42,Female,Karachi,Student,19000,Current,4.7
USER_5473,43,Female,Sialkot,Teacher,117000,Salary,6
USER_5474,58,Female,Quetta,Teacher,94000,Savings,7.3
USER_5475,33,Female,Lahore,Student,12000,Current,12.1
USER_5476,66,Male,Peshawar,Shopkeeper,138000,Salary,7.5
USER_5477,37,Male,Rawalpindi,Student,25000,Salary,2
USER_5478,46,Male,Sialkot,Retired,85000,Savings,14.9
USER_5479,57,Female,Islamabad,Housewife,10000,Current,4.8
USER_5480,39,Female,Peshawar,Teacher,75000,Savings,3.9
USER_5481,51,Female,Sialkot,Retired,83000,Salary,13.9
USER_5482,28,Female,Sialkot,Housewife,25000,Salary,0.9
USER_5483,64,Male,Multan,Government Employee,179000,Savings,13.2
USER_5484,37,Male,Hyderabad,Driver,43000,Current,3.6
USER_5485,63,Male,Sialkot,Shopkeeper,250000,Current,3.9
USER_5486,31,Female,Hyderabad,Retired,50000,Current,7.8
USER_5487,64,Male,Rawalpindi,Retired,76000,Salary,6
USER_5488,60,Male,Sialkot,Salaried Employee,133000,Salary,12.3
USER_5489,47,Male,Faisalabad,Retired,40000,Savings,4.5
USER_5490,68,Male,Peshawar,Freelancer,275000,Current,14.1
USER_5491,18,Female,Multan,Business Owner,822000,Savings,7.4
USER_5492,70,Female,Peshawar,Freelancer,136000,Savings,13.3
USER_5493,42,Male,Multan,Student,23000,Salary,12.3
USER_5494,57,Male,Multan,Teacher,86000,Current,6.3
USER_5495,52,Female,Karachi,Housewife,10000,Salary,14.7
USER_5496,38,Female,Peshawar,Student,38000,Savings,9.2
USER_5497,34,Male,Peshawar,Retired,43000,Salary,8.3
USER_5498,43,Male,Multan,Engineer,153000,Salary,12.6
USER_5499,21,Female,Karachi,Freelancer,161000,Current,14.8
USER_5500,21,Male,Lahore,Driver,55000,Salary,1.3
USER_5501,45,Female,Hyderabad,Housewife,25000,Savings,8.6
USER_5502,67,Female,Islamabad,Housewife,5000,Savings,1.2
USER_5503,53,Male,Rawalpindi,Business Owner,468000,Salary,14.6
USER_5504,57,Male,Quetta,Doctor,451000,Savings,3.4
USER_5505,22,Male,Faisalabad,Driver,39000,Salary,2.3
USER_5506,47,Male,Hyderabad,Engineer,203000,Salary,6.6
USER_5507,26,Male,Lahore,Business Owner,724000,Savings,13.2
USER_5508,44,Male,Lahore,Business Owner,913000,Current,12.4
USER_5509,48,Female,Lahore,Driver,51000,Salary,14.6
USER_5510,19,Male,Rawalpindi,Doctor,337000,Savings,10.5
USER_5511,56,Male,Hyderabad,Business Owner,348000,Current,13.7
USER_5512,55,Male,Hyderabad,Shopkeeper,194000,Current,0.7
USER_5513,27,Male,Sialkot,Driver,32000,Salary,8.8
USER_5514,60,Male,Multan,Salaried Employee,140000,Savings,13.3
USER_5515,69,Female,Peshawar,Housewife,0,Current,13.4
USER_5516,47,Female,Sialkot,Freelancer,368000,Current,12.8
USER_5517,29,Female,Islamabad,Freelancer,287000,Current,4.2
USER_5518,51,Female,Rawalpindi,Retired,86000,Salary,11.1
USER_5519,50,Female,Lahore,Housewife,10000,Savings,3.7
USER_5520,34,Male,Sialkot,Retired,98000,Savings,5.1
USER_5521,48,Male,Multan,Engineer,211000,Salary,10.3
USER_5522,21,Female,Islamabad,Shopkeeper,219000,Current,14
USER_5523,28,Female,Sialkot,Housewife,0,Savings,10.8
USER_5524,42,Male,Peshawar,Salaried Employee,85000,Current,3.1
USER_5525,43,Female,Karachi,Government Employee,79000,Savings,5.2
USER_5526,22,Male,Islamabad,Freelancer,237000,Current,10
USER_5527,54,Female,Peshawar,Government Employee,155000,Current,14.6
USER_5528,30,Female,Peshawar,Freelancer,236000,Current,1.5
USER_5529,70,Male,Faisalabad,Retired,89000,Current,10.4
USER_5530,22,Female,Rawalpindi,Doctor,439000,Savings,3.7
USER_5531,45,Male,Multan,Doctor,542000,Current,13
USER_5532,24,Male,Multan,Business Owner,456000,Salary,12.8
USER_5533,31,Male,Karachi,Business Owner,195000,Current,6.3
USER_5534,20,Male,Sialkot,Salaried Employee,103000,Salary,8.6
USER_5535,47,Female,Islamabad,Housewife,0,Current,10.4
USER_5536,51,Male,Lahore,Salaried Employee,128000,Savings,10.9
USER_5537,66,Female,Quetta,Engineer,159000,Savings,0.5
USER_5538,18,Male,Sialkot,Shopkeeper,86000,Salary,4.8
USER_5539,48,Female,Lahore,Doctor,558000,Salary,2.8
USER_5540,62,Female,Rawalpindi,Driver,43000,Current,1.5
USER_5541,64,Female,Multan,Engineer,144000,Salary,10.8
USER_5542,41,Male,Karachi,Business Owner,270000,Salary,4.9
USER_5543,67,Female,Islamabad,Salaried Employee,126000,Savings,3.5
USER_5544,18,Male,Hyderabad,Student,25000,Savings,2.4
USER_5545,20,Male,Quetta,Government Employee,60000,Salary,13.6
USER_5546,35,Male,Faisalabad,Government Employee,120000,Current,12.2
USER_5547,25,Female,Sialkot,Salaried Employee,143000,Savings,13
USER_5548,44,Female,Rawalpindi,Housewife,20000,Current,9.4
